,open,high,low,close,volume,value
2018-02-15 18:00:00+00:00,230.93749953,233.17355679,218.345,223.90701604,3606.68565414,816233.82272982
2018-02-15 19:00:00+00:00,222.03842345,227.02043055,211.00000003,224.99999994,5711.01116408,1247739.53508535
2018-02-15 20:00:00+00:00,224.00000002,228.98999999,217.50000001,219.00000018,2259.36399615,502789.24102495
2018-02-15 21:00:00+00:00,219.00000017,227.39499999,218.245,225.00000003,1191.89309197,266114.03421814
2018-02-15 22:00:00+00:00,224.99999999,224.99999999,217.54746724,217.54746724,1335.20657841,295070.92108342
2018-02-15 23:00:00+00:00,217.54746724,224.16181899,217.54103588,222.59999999,620.20387147,137840.67311951
2018-02-16 00:00:00+00:00,222.59999999,223.29999999,217.54746724,219.0,1274.40177314,280178.14447164
2018-02-16 01:00:00+00:00,219.0,221.82576926,214.41537,220.39421037,1826.03461087,396683.44993107
2018-02-16 02:00:00+00:00,219.82000277,223.38000017,216.51391616,221.0,1220.84450994,269780.09539064
2018-02-16 03:00:00+00:00,221.0,221.9,215.10000001,218.001,2605.69969872,567392.84469746
2018-02-16 04:00:00+00:00,218.001,219.07999626,216.73919365,217.2,1124.94309698,245439.44411493
2018-02-16 05:00:00+00:00,217.2,217.49999993,210.34565228,216.0,2043.67520527,438087.52989007
2018-02-16 06:00:00+00:00,216.0,216.0,207.0,207.0,2515.43371193,528053.19152365
2018-02-16 07:00:00+00:00,207.35276469,217.49999993,207.35276469,215.0000001,2105.39718691,449054.36897964
2018-02-16 08:00:00+00:00,215.00000024,225.078,215.00000011,221.1654375,2672.64111051,591986.15977869
2018-02-16 09:00:00+00:00,221.1164314,224.99999997,218.317,222.24,1028.81479742,227435.3356655
2018-02-16 10:00:00+00:00,222.23999714,222.24,215.09107888,218.5292102,1227.71944655,267575.56561046
2018-02-16 11:00:00+00:00,218.66460567,219.09,215.90000258,217.0,896.30222143,195049.75872939
2018-02-16 12:00:00+00:00,217.0,217.0,210.82451835,212.0138339,968.82508578,207051.87656283
2018-02-16 13:00:00+00:00,212.0,213.62592534,210.00000505,212.35779559,624.44979117,132212.82947975
2018-02-16 14:00:00+00:00,212.55779565,218.3670864,212.45779562,214.9,923.68126839,198385.67909542
2018-02-16 15:00:00+00:00,214.2,214.9,209.40054395,209.40054395,694.35260701,146720.26896958
2018-02-16 16:00:00+00:00,209.40054396,213.9,209.40054395,210.00001659,1139.11635536,240257.77454729
2018-02-16 17:00:00+00:00,211.0,216.0,209.40054395,215.12604,1461.20084397,311529.66541258
2018-02-16 18:00:00+00:00,215.12604,215.19999999,211.40000007,212.0,565.57874264,121068.15584008
2018-02-16 19:00:00+00:00,211.5,213.50093191,210.0,212.98993425,475.02964317,100399.35815933
2018-02-16 20:00:00+00:00,211.00010625,214.0,209.40054395,214.0,311.1585865,65801.85195916
2018-02-16 21:00:00+00:00,214.0,224.5,214.0,223.20000003,2581.8747218,570948.06009647
2018-02-16 22:00:00+00:00,223.20000003,223.99999999,219.0,221.28356164,872.75815882,192789.93742232
2018-02-16 23:00:00+00:00,221.28356163,229.41,221.009,229.1,1439.50230754,324928.89690417
2018-02-17 00:00:00+00:00,229.1,234.0,227.49629999,230.00000001,3778.85893532,875615.44207078
2018-02-17 01:00:00+00:00,229.90625001,233.05900002,228.60000002,230.9,2049.23620542,474290.92312213
2018-02-17 02:00:00+00:00,230.9,235.0,230.1000001,231.5,2018.86897177,469530.75500295
2018-02-17 03:00:00+00:00,232.3,232.3,222.49999999,226.6,3184.28544623,718562.83505202
2018-02-17 04:00:00+00:00,226.6,228.4,224.24337036,228.4,600.14118114,135807.38974061
2018-02-17 05:00:00+00:00,228.5,228.6,225.4,225.594,872.57418013,198923.96520974
2018-02-17 06:00:00+00:00,225.60000001,228.7,225.60000001,228.1222,604.23639424,137574.83309774
2018-02-17 07:00:00+00:00,228.09999999,231.94799989,226.50001,230.33361336,1026.59018721,236003.65100633
2018-02-17 08:00:00+00:00,230.33361336,230.91024449,227.61396053,228.42749999,395.31380382,90642.21777242
2018-02-17 09:00:00+00:00,228.42749999,228.99999995,225.6000001,228.0,898.08398544,203962.78683574
2018-02-17 10:00:00+00:00,227.9,232.1222,227.00000026,232.0,960.8832768,221214.33994715
2018-02-17 11:00:00+00:00,230.80000001,232.0,230.0,230.0,427.07872562,98566.72013236
2018-02-17 12:00:00+00:00,230.0,232.29999841,230.0,232.1717865,451.30407349,104132.48258206
2018-02-17 13:00:00+00:00,231.99,233.0,228.30001822,230.16006232,675.17849058,155834.41346392
2018-02-17 14:00:00+00:00,229.56763354,230.80937947,228.3,228.55001268,284.61032568,65309.33860299
2018-02-17 15:00:00+00:00,230.0,232.0,227.50000002,229.00002253,677.61350685,155746.9742964
2018-02-17 16:00:00+00:00,229.00002253,229.99999998,227.0,228.5,762.79182933,173787.47886786
2018-02-17 17:00:00+00:00,228.5,229.88992938,227.30110001,227.53020608,582.6694492,132984.03636627
2018-02-17 18:00:00+00:00,227.52020594,228.7,225.30141485,225.30141485,865.23740627,196378.47493427
2018-02-17 19:00:00+00:00,225.415,226.7,224.17490778,224.40005999,693.53947929,156172.71179008
2018-02-17 20:00:00+00:00,224.18000009,227.45057499,224.17490778,227.39997248,776.59240275,175014.6648801
2018-02-17 21:00:00+00:00,226.99999086,228.08331755,225.55,226.8865,1140.32001614,258674.9771894
2018-02-17 22:00:00+00:00,226.8865,227.99999997,224.1749079,225.25,622.96064884,140593.10149871
2018-02-17 23:00:00+00:00,225.25,226.09999998,223.2,225.20000051,707.00393536,158941.07007946
2018-02-18 00:00:00+00:00,225.20000051,226.681536,224.50000001,225.740001,1015.83345252,229185.46165269
2018-02-18 01:00:00+00:00,224.60000005,228.07999993,224.60000001,227.66,644.45768139,145929.79432629
2018-02-18 02:00:00+00:00,227.66,231.62,227.66,228.00009869,994.57791298,228574.69048241
2018-02-18 03:00:00+00:00,228.00009869,228.60043599,226.451536,227.5,504.59018663,114760.38876866
2018-02-18 04:00:00+00:00,227.5,228.50000256,226.5,226.89650611,420.53602258,95531.18062251
2018-02-18 05:00:00+00:00,227.0,228.18999997,225.40000009,227.25837113,491.86394853,111277.80802074
2018-02-18 06:00:00+00:00,227.35600001,230.0,225.81460533,229.4983559,397.48896686,90692.93926735
2018-02-18 07:00:00+00:00,229.4983559,230.0,226.700009,228.75,440.90839714,100984.90189773
2018-02-18 08:00:00+00:00,228.75000001,229.499,227.00000001,227.01,401.76149393,91615.38903283
2018-02-18 09:00:00+00:00,227.01000001,231.0,227.0000013,228.0,1066.29541416,244641.73788839
2018-02-18 10:00:00+00:00,228.99,231.88854121,228.0,231.12582627,1051.24663788,241640.49257748
2018-02-18 11:00:00+00:00,231.0,232.0,228.0,229.12000006,1034.06548144,238466.91130554
2018-02-18 12:00:00+00:00,229.00999961,230.84848373,225.0,225.2399999,1024.81181041,232534.17189635
2018-02-18 13:00:00+00:00,225.2399999,227.4,221.00000001,226.0,1393.10776619,311848.19717469
2018-02-18 14:00:00+00:00,224.99,226.0,212.54808387,213.55586383,1984.98522443,432181.72388454
2018-02-18 15:00:00+00:00,212.8,220.4999998,212.8,215.81130004,1137.78868637,246891.22787984
2018-02-18 16:00:00+00:00,215.70000003,220.49999999,214.30000001,220.49990105,451.30046067,98608.80053899
2018-02-18 17:00:00+00:00,220.0,220.39997522,215.55314986,215.55314986,753.56512285,163241.30848938
2018-02-18 18:00:00+00:00,215.55314986,218.13,210.1,210.5,1630.24530309,349451.51495429
2018-02-18 19:00:00+00:00,210.1,219.99999999,210.1,219.6,1806.98664181,389163.33338766
2018-02-18 20:00:00+00:00,219.6,220.85675998,215.20000012,220.36985183,872.81587015,190729.38844298
2018-02-18 21:00:00+00:00,219.1,220.36985138,215.1,219.59999908,423.84041207,91714.54259698
2018-02-18 22:00:00+00:00,218.5,223.26,217.07983728,220.48630479,1026.84499081,227654.48005652
2018-02-18 23:00:00+00:00,220.48618693,229.3,220.48618693,228.99999997,1077.59802388,243128.63246659
2018-02-19 00:00:00+00:00,228.0,228.7,223.55,223.7,617.19920698,139830.70753383
2018-02-19 01:00:00+00:00,223.7,224.99999999,220.00000502,223.89995164,1398.05721307,310826.09465604
2018-02-19 02:00:00+00:00,223.89995164,228.0,222.98278665,226.02000001,544.79854236,123667.73824221
2018-02-19 03:00:00+00:00,227.96813097,229.29999999,224.01002602,228.7,1821.82412154,414635.36873171
