,open,high,low,close,volume,value
2018-12-28 02:00:00+00:00,122.36,122.46,121.78,122.09000003,157.36560462,19216.66105801
2018-12-28 03:00:00+00:00,121.51,121.8,120.27056739,120.66,176.43314683,21357.47638343
2018-12-28 04:00:00+00:00,120.2,120.2,113.39,114.31558847,2497.41208647,288539.99191364
2018-12-28 05:00:00+00:00,114.31558847,114.62,112.955,113.65,611.84626473,69679.77615171
2018-12-28 06:00:00+00:00,113.82,115.75999999,113.82,114.91,276.84962722,31707.64480752
2018-12-28 07:00:00+00:00,114.5,115.37,113.5,113.8,397.2228395,45509.43920307
2018-12-28 08:00:00+00:00,113.7,114.43602265,111.41082068,113.55,770.34610435,87345.78786743
2018-12-28 09:00:00+00:00,113.87,114.64,113.25000003,113.4,413.60872345,47064.51327189
2018-12-28 10:00:00+00:00,113.43,114.02,112.48000003,112.7,272.57039125,30779.65796982
2018-12-28 11:00:00+00:00,112.5,113.5,112.47,113.42,1025.46522447,115911.89784251
2018-12-28 12:00:00+00:00,113.49,113.8,113.12079469,113.28,48.77228705,5539.41509866
2018-12-28 13:00:00+00:00,113.33,113.39999995,111.69905296,112.78000003,516.94541625,58224.91037805
2018-12-28 14:00:00+00:00,112.71723213,113.39,112.71723213,113.39,72.42035212,8206.37789718
2018-12-28 15:00:00+00:00,113.09,113.55999999,112.7172321,113.55999999,50.87886242,5754.51506303
2018-12-28 16:00:00+00:00,114.9,116.58,114.86815315,115.6,587.74967989,67934.36087034
2018-12-28 17:00:00+00:00,115.5,116.73,114.97,116.73,171.94837677,19893.30466069
2018-12-28 18:00:00+00:00,116.57,117.94000001,116.03,116.63,822.46800164,95967.99101529
2018-12-28 19:00:00+00:00,116.63,116.63,115.35,115.87,80.26663861,9300.1480669
2018-12-28 20:00:00+00:00,115.63,117.41,115.63,117.41,29.8341681,3470.14513544
2018-12-28 21:00:00+00:00,116.76999997,116.76999997,114.69,115.01,71.39236505,8227.40751723
2018-12-28 22:00:00+00:00,114.76,115.41,113.0,114.88,440.52890494,50235.63886003
2018-12-28 23:00:00+00:00,114.871486,115.27,114.35000002,115.04999997,90.05109823,10354.30606484
2018-12-29 00:00:00+00:00,115.04999997,126.98999999,115.04999997,126.58265698,2861.83860617,351318.05530639
2018-12-29 01:00:00+00:00,126.9,133.11999999,126.9,130.68,2532.44523604,331499.14215916
2018-12-29 02:00:00+00:00,131.07,132.02999999,130.10030667,131.69999997,297.32278758,38988.28283239
2018-12-29 03:00:00+00:00,131.95999994,133.95999998,131.0,132.795,359.87173828,47670.61951631
2018-12-29 04:00:00+00:00,132.5,136.0,132.5,133.18,1105.24051163,148470.89581329
2018-12-29 05:00:00+00:00,133.02000001,133.53,131.25000001,132.79,460.81867181,60658.97271944
2018-12-29 06:00:00+00:00,133.0,134.25000002,132.49,132.49,78.0778263,10399.552658
2018-12-29 07:00:00+00:00,132.66,133.59999998,132.00331521,132.00331555,29.77709076,3952.03319247
2018-12-29 08:00:00+00:00,131.96347138,136.30213383,131.0,135.58,449.83377997,59562.59377369
2018-12-29 09:00:00+00:00,136.00026367,139.09,134.43,135.11,948.24787161,129782.48667389
2018-12-29 10:00:00+00:00,134.95,136.99,134.22,135.59,351.32062595,47619.08977082
2018-12-29 11:00:00+00:00,135.59,135.59,133.24,133.87,643.29611439,86330.83689199
2018-12-29 12:00:00+00:00,133.54,134.52499999,133.01,133.01,247.7659264,33137.49119938
2018-12-29 13:00:00+00:00,132.93,135.08,132.48,135.00499999,215.11801373,28924.13531565
2018-12-29 14:00:00+00:00,134.94,135.27056791,134.25603865,134.27,670.20693505,90374.270814
2018-12-29 15:00:00+00:00,134.4,135.4,133.51,134.7598565,132.79750057,17917.67797364
2018-12-29 16:00:00+00:00,134.75985655,136.99999986,134.45372423,136.59791903,144.20483381,19559.5943227
2018-12-29 17:00:00+00:00,136.55775494,136.55775494,135.18000007,135.32,186.07982933,25264.44740567
2018-12-29 18:00:00+00:00,136.6,137.77,134.79000003,135.39,237.34268045,32399.86674074
2018-12-29 19:00:00+00:00,135.29,135.29,129.07323989,131.72499999,811.50108486,106364.62409112
2018-12-29 20:00:00+00:00,131.32,133.0,131.32,132.11000003,111.28460727,14699.07267481
2018-12-29 21:00:00+00:00,132.11,133.16699999,131.5,132.63,157.88619668,20965.29715581
2018-12-29 22:00:00+00:00,133.08999999,135.16,132.69,134.6,108.40281448,14497.08999851
2018-12-29 23:00:00+00:00,134.49,135.83,132.60618323,134.46,225.56383514,30154.34171404
2018-12-30 00:00:00+00:00,134.48999998,137.42,133.39,135.7,232.30230209,31655.83873102
2018-12-30 01:00:00+00:00,135.7,135.7,130.5,132.999,429.07455386,57014.04347516
2018-12-30 02:00:00+00:00,132.999,132.999,131.4609652,132.485,242.63084695,32081.47915204
2018-12-30 03:00:00+00:00,132.485,132.87,131.89,132.23,93.64943308,12391.10555232
2018-12-30 04:00:00+00:00,132.3,133.0,131.56,132.925,76.91592531,10166.63693165
2018-12-30 05:00:00+00:00,133.0,136.15999997,133.0,134.83,178.07975714,24028.65081046
2018-12-30 06:00:00+00:00,135.36,143.41999999,135.2,141.53,1187.01055962,165820.47820215
2018-12-30 07:00:00+00:00,141.95999996,143.14465839,140.67000008,141.94977815,540.69731665,76832.57004324
2018-12-30 08:00:00+00:00,141.29,145.23999999,132.00000001,132.5,1918.11690272,261618.08739961
2018-12-30 09:00:00+00:00,132.69,134.5,128.42,131.22,1047.65475019,137274.7994823
2018-12-30 10:00:00+00:00,130.86,132.33999997,130.86,131.62,287.23519154,37823.97301967
2018-12-30 11:00:00+00:00,131.95,132.74,131.54,132.74,247.12316385,32649.17467921
2018-12-30 12:00:00+00:00,132.435,132.50249998,131.39,131.93,76.13716176,10034.02958231
2018-12-30 13:00:00+00:00,131.75,133.53228717,131.445,133.435,354.46592615,46888.29285646
2018-12-30 14:00:00+00:00,133.72,133.8,132.51,133.07,69.39336555,9235.06444193
2018-12-30 15:00:00+00:00,133.07,133.88999997,132.89,133.34000001,168.81399668,22529.16057005
2018-12-30 16:00:00+00:00,133.0,133.27238382,132.58,132.73,113.50134254,15066.99318211
2018-12-30 17:00:00+00:00,132.77999999,136.05000002,131.6,135.65,299.70829498,40204.42621335
2018-12-30 18:00:00+00:00,135.11,137.26663387,134.78,136.79,447.87542694,60987.09521025
2018-12-30 19:00:00+00:00,136.79,136.8899998,135.20565869,136.5,656.55669212,89116.53283493
2018-12-30 20:00:00+00:00,137.10999995,137.41050002,134.44200851,135.45000007,107.04255684,14604.0957353
2018-12-30 21:00:00+00:00,135.89504799,137.77,132.9790102,135.5,153.8856095,20805.06178538
2018-12-30 22:00:00+00:00,135.50000004,136.42343597,135.01888,135.11943998,112.33191779,15262.08987811
2018-12-30 23:00:00+00:00,135.48,136.38,135.33,136.38,182.43966934,24755.68152504
2018-12-31 00:00:00+00:00,136.38,137.94309661,135.91,135.91,263.12821989,36046.23202995
2018-12-31 01:00:00+00:00,135.91,136.72,135.01,135.39,111.759208,15116.65795068
2018-12-31 02:00:00+00:00,135.63,136.82899999,135.42,135.42,135.11865646,18394.46786321
2018-12-31 03:00:00+00:00,136.1,136.38,135.39,136.3,47.28242795,6438.82264092
2018-12-31 04:00:00+00:00,136.53,138.69,133.85,136.41999999,479.83112132,65537.76399344
2018-12-31 05:00:00+00:00,136.00000002,137.36000002,135.8008632,136.76999998,52.19971581,7120.5341812
2018-12-31 06:00:00+00:00,136.66,138.32987995,136.27499999,136.83,145.30377874,19891.39940539
2018-12-31 07:00:00+00:00,137.305,137.305,136.61000001,136.93767953,66.60248091,9112.56894098
2018-12-31 08:00:00+00:00,137.12809345,137.69846339,136.61000004,136.79456136,5.35406975,733.29788038
2018-12-31 09:00:00+00:00,137.56155919,138.15999999,135.95000001,136.21,155.19374968,21261.43859007
2018-12-31 10:00:00+00:00,136.33000004,136.33000004,133.93060669,135.18,199.67313427,26915.65693252
